Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
528,528,1201936624197787650,2019-12-03 18:49:56+00:00,To address the skyrocketing cost of prescription drug prices ✅⬇️,address skyrocket cost prescription drug price white_heavy_check_mark::down_arrow_selector,336,<UNK>,<UNK>,TeamPelosi,3
529,529,1201936623048577024,2019-12-03 18:49:56+00:00,To safeguard the protections of people with pre-existing conditions ✅⬇️ http://www.cq.com/doc/news-5533337?0&amp;srcpage=news&amp;srcsec=cqn,safeguard protection people existing condition white_heavy_check_mark::down_arrow_selector,258,<UNK>,<UNK>,TeamPelosi,6
530,530,1201936621664456704,2019-12-03 18:49:56+00:00,To uphold our commitment to human rights around the world ✅⬇️,uphold commitment human right world white_heavy_check_mark::down_arrow_selector,272,<UNK>,<UNK>,TeamPelosi,6
531,531,1201936620397748229,2019-12-03 18:49:55+00:00,To protect our elections and strengthen our defenses against foreign attacks ✅⬇️,protect election strengthen defense foreign attack white_heavy_check_mark::down_arrow_selector,364,<UNK>,<UNK>,TeamPelosi,6
532,532,1201936616669032449,2019-12-03 18:49:54+00:00,To end discrimination against LGBTQ Americans ✅⬇️,discrimination LGBTQ Americans white_heavy_check_mark::down_arrow_selector,306,<UNK>,<UNK>,TeamPelosi,6
533,533,1201936615209422853,2019-12-03 18:49:54+00:00,To protect our young immigrant Dreamers ✅⬇️,protect young immigrant dreamer white_heavy_check_mark::down_arrow_selector,299,<UNK>,<UNK>,TeamPelosi,6
534,534,1201936613988851723,2019-12-03 18:49:54+00:00,To restore Net Neutrality ✅⬇️,restore Neutrality white_heavy_check_mark::down_arrow_selector,345,<UNK>,<UNK>,TeamPelosi,2
535,535,1201936612986359813,2019-12-03 18:49:54+00:00,To address and combat the climate crisis ✅⬇️,address combat climate crisis white_heavy_check_mark::down_arrow_selector,328,<UNK>,<UNK>,TeamPelosi,6
536,536,1201936612025876480,2019-12-03 18:49:53+00:00,To increase Americans’ paychecks at a time when the wages of our workers are falling further and further behind ✅⬇️,increase Americans paycheck time wage worker fall white_heavy_check_mark::down_arrow_selector,320,<UNK>,<UNK>,TeamPelosi,6
537,537,1201936610423721984,2019-12-03 18:49:53+00:00,To provide equal pay for equal work ✅⬇️,provide equal equal work white_heavy_check_mark::down_arrow_selector,350,<UNK>,<UNK>,TeamPelosi,6
538,538,1201936609387667461,2019-12-03 18:49:53+00:00,For the personal security of America’s women ✅⬇️,personal security America woman white_heavy_check_mark::down_arrow_selector,371,<UNK>,<UNK>,TeamPelosi,6
539,539,1201936607944871937,2019-12-03 18:49:52+00:00,"To provide safety in our communities, prevent gun violence and strengthen background checks ✅⬇️",provide safety community prevent violence strengthen background check white_heavy_check_mark::down_arrow_selector,357,<UNK>,<UNK>,TeamPelosi,5
540,540,1201936606489436160,2019-12-03 18:49:52+00:00,"To reduce the role of money in politics, strengthen voting rights, and clean up corruption in Washington ✅⬇️",reduce role money politic strengthen voting right clean corruption Washington white_heavy_check_mark::down_arrow_selector,431,<UNK>,<UNK>,TeamPelosi,6
541,541,1201936604631359489,2019-12-03 18:49:52+00:00,"Republicans in Washington *don't* want you to know or share this. But House Democrats are doing it all: honoring our oath by rooting out the #CultureOfCorruption, fighting to #LowerDrugCosts and working to improve the lives of the American people.",Republicans Washington want know share House Democrats honor oath root cultureofcorruption fight lowerdrugcost work improve life american people,4757,#CultureOfCorruption #LowerDrugCosts,<UNK>,TeamPelosi,1
542,542,1201899001609670656,2019-12-03 16:20:26+00:00,"Americans know that House Democrats are keeping their campaign promises and working hard #ForThePeople. Republicans, meanwhile, refuse to #LowerDrugCosts and honor their oath. It's no wonder voters want the blue wave to continue!",Americans know House Democrats keep campaign promise work hard ForThePeople Republicans refuse lowerdrugcost honor oath wonder voter want blue wave continue,1931,#ForThePeople #LowerDrugCosts,<UNK>,TeamPelosi,1
543,543,1201617412824666112,2019-12-02 21:41:30+00:00,#CultureOfCorruption,cultureofcorruption,566,#CultureOfCorruption,<UNK>,TeamPelosi,0
544,544,1201609145524334592,2019-12-02 21:08:39+00:00,#CYBERMONDAY DEAL: Take 15% off any and all merch at our online store until midnight tonight!,CYBERMONDAY deal merch online store midnight tonight,45,#CYBERMONDAY,<UNK>,TeamPelosi,0
545,545,1200839449011269633,2019-11-30 18:10:09+00:00,🛍 SALE EXTENDED: Use code 'BLACKFRIDAY' to take 15% off all of Nancy’s favorite items at the Speaker's official online store!,shopping_bag SALE EXTENDED code blackfriday Nancy favorite item Speaker official online store,92,<UNK>,<UNK>,TeamPelosi,0
546,546,1199528437247041536,2019-11-27 03:20:40+00:00,"We take the oath of office to honor the Constitution, protect our democracy and uphold the vows of our founders — while fighting for the future: our children. Today, tomorrow, and always — I recommit to honoring our values and fighting #ForThePeople. -NP #CA12",oath office honor Constitution protect democracy uphold vow founder fight future child today tomorrow recommit honor value fight ForThePeople CA12,1782,#ForThePeople #CA12,<UNK>,TeamPelosi,4
547,547,1199414831624925186,2019-11-26 19:49:14+00:00,"""Under the leadership of Speaker Pelosi,"" the House has ""passed legislation that if enacted into law will start saving lives immediately!"" -@Fred_Guttenberg",leadership Speaker Pelosi House pass legislation enact start save life immediately -@Fred_Guttenberg,1220,<UNK>,@fred_guttenberg,TeamPelosi,5
548,548,1199407616264474629,2019-11-26 19:20:34+00:00,Voters across the country care deeply about gun violence prevention. And yet Moscow Mitch does *nothing* to stop violence. Enough is enough.,voter country care deeply violence prevention Moscow Mitch stop violence,2512,<UNK>,<UNK>,TeamPelosi,5
549,549,1199368292324036609,2019-11-26 16:44:18+00:00,Stand strong with Nancy with our new limited-edition mug! 💪 Get yours before the holidays → https://secure.pelosiforcongress.org/Stand-Strong-Mug,stand strong Nancy limited edition flexed_bicep holiday,167,<UNK>,<UNK>,TeamPelosi,1
550,550,1199045112099213312,2019-11-25 19:20:06+00:00,What Trump did is much worse than what Richard Nixon did. Trump believes he can do whatever he wants. We have news for him: No one is above the law -- not even the president. We need to condemn Trump’s bribery and corruption.,Trump bad Richard Nixon trump believe want news president need condemn Trump bribery corruption,4226,<UNK>,<UNK>,TeamPelosi,1
551,551,1198990805979029504,2019-11-25 15:44:18+00:00,Americans are paying astronomical prices for their prescription drugs. Why do Trump and Republicans in Washington side with big drug companies who rip off Americans and continue opposing giving Medicare the power to negotiate for #LowerDrugCosts?,Americans pay astronomical price prescription drug Trump Republicans Washington drug company Americans continue oppose give Medicare power negotiate lowerdrugcost,4272,#LowerDrugCosts,<UNK>,TeamPelosi,3
552,552,1198361076972376068,2019-11-23 22:01:59+00:00,"🔥In Connecticut, New Hampshire and North Dakota",fire Connecticut Hampshire North Dakota,2434,<UNK>,<UNK>,TeamPelosi,0
553,553,1198361064485933057,2019-11-23 22:01:56+00:00,"🔥In DC, Hawaii and Massachusetts🔥",fire Hawaii Massachusetts fire,2373,<UNK>,<UNK>,TeamPelosi,5
554,554,1198361050804113410,2019-11-23 22:01:53+00:00,"🔥In Arkansas, Missouri, Oregon and Vermont🔥",fire Arkansas Missouri Oregon Vermont fire,2162,<UNK>,<UNK>,TeamPelosi,5
555,555,1198361036111405060,2019-11-23 22:01:50+00:00,"🔥In Alaska, New York, Mississippi and Rhode Island🔥",fire Alaska York Mississippi Rhode Island fire,2134,<UNK>,<UNK>,TeamPelosi,0
556,556,1198360208994656256,2019-11-23 21:58:32+00:00,"🔥In Kentucky, Washington, Oklahoma and New Jersey🔥",fire Kentucky Washington Oklahoma Jersey fire,2091,<UNK>,<UNK>,TeamPelosi,0
557,557,1198360192213278721,2019-11-23 21:58:28+00:00,"🔥In Idaho, Kansas, Tennessee and West Virginia🔥",fire Idaho Kansas Tennessee West Virginia fire,2278,<UNK>,<UNK>,TeamPelosi,0
558,558,1198360178015514626,2019-11-23 21:58:25+00:00,"🔥In California, Louisiana, Utah and Illinois🔥",fire California Louisiana Utah Illinois fire,2439,<UNK>,<UNK>,TeamPelosi,0
559,559,1198360161125109760,2019-11-23 21:58:21+00:00,"🔥In Texas, Georgia, Maine and Indiana🔥",fire Texas Georgia Maine Indiana fire,2563,<UNK>,<UNK>,TeamPelosi,0
560,560,1198359319391158272,2019-11-23 21:55:00+00:00,"🔥In Minnesota, Wisconsin, Michigan and Virginia🔥",fire Minnesota Wisconsin Michigan Virginia fire,2491,<UNK>,<UNK>,TeamPelosi,0
561,561,1198359301603151872,2019-11-23 21:54:56+00:00,"🔥In Nevada, Colorado, Nebraska and Iowa🔥",fire Nevada Colorado Nebraska Iowa fire,2673,<UNK>,<UNK>,TeamPelosi,5
562,562,1198358530211880961,2019-11-23 21:51:52+00:00,"🔥In Florida, Pennsylvania, Ohio and North Carolina🔥",fire Florida Pennsylvania Ohio North Carolina fire,3400,<UNK>,<UNK>,TeamPelosi,0
563,563,1198357996226666497,2019-11-23 21:49:45+00:00,"From ""everyone was in the loop"" in the Trump bribery scheme to ""we followed the President’s orders"" -- the news coverage across the country for Trump and Republicans engaging in the cover up campaign has been brutal. Don't take it from us though. See for yourself. 📰📺👇",loop trump bribery scheme follow President order news coverage country Trump Republicans engage cover campaign brutal newspaper::television::backhand_index_pointing_down,16279,<UNK>,<UNK>,TeamPelosi,1
564,564,1198329069722574848,2019-11-23 19:54:48+00:00,"🎥🚨 WATCH: Nancy and Lin-Manuel Miranda have an important message! It’s our job to defend our democracy and hold Trump accountable for his bribery and corruption. Join Nancy and Lin-Manuel and chip in to reach our urgent $75,000 goal &gt;&gt;","movie_camera::police_car_light watch Nancy Manuel Miranda important message defend democracy hold trump accountable bribery corruption join Nancy Manuel chip reach urgent 75,000 goal gt;&gt",1109,<UNK>,<UNK>,TeamPelosi,1
565,565,1197987101255569424,2019-11-22 21:15:57+00:00,The American people can't wait any longer for gun violence prevention. Sign our petition: demand Republicans stop ignoring our democratic values. 👇,american people wait long violence prevention sign petition demand republican stop ignore democratic value backhand_index_pointing_down,325,<UNK>,<UNK>,TeamPelosi,5
566,566,1197965840454488071,2019-11-22 19:51:28+00:00,Don’t think for one second we’ve forgotten it's been over 265 days since we took action to #EndGunViolence. Moscow Mitch *refuses* to do the right thing for the country. https://www.cbs19news.com/content/news/Representatives-call-on-McConnell-to-act-on-background-check-bills-565308781.html,think second forget day take action endgunviolence Moscow Mitch refuse right thing country,1944,#EndGunViolence,<UNK>,TeamPelosi,1
567,567,1197627107595235329,2019-11-21 21:25:27+00:00,No one is above the law.,,1841,<UNK>,<UNK>,TeamPelosi,-1
568,568,1197620300730507281,2019-11-21 20:58:25+00:00,"Since my first day in Congress, combating HIV & AIDS has been a priority of mine. This quilt has stood as a tribute to those we’ve lost. Know that I won't stop fighting until this scourge is resigned to the history books. -NP #CA12 #TBT https://twitter.com/NPR/status/1197338094007148544",Congress combat AIDS priority quilt stand tribute lose know stop fight scourge resign history book CA12,363,#CA12 #TBT,<UNK>,TeamPelosi,6
