Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
1015,1015,1223415587893846016,2020-02-01 01:19:40+00:00,"It’s time for something new. In order to win and in order to lead, we need to turn the page to a new kind of politics, one defined by belonging, boldness, and action. If you're ready to meet this moment, chip in: http://p4a.us/3-days",time order order lead need turn page kind politic define belong boldness action ready meet moment chip,88,<UNK>,<UNK>,PeteButtigieg,6
1016,1016,1223415586824257538,2020-02-01 01:19:40+00:00,"This is the most consequential election of our lifetimes. The next president will come into office at a moment of profound change. We cannot afford to relive old arguments, recycle old approaches, or return to the political warfare we have come to accept from Washington, DC.",consequential election lifetime president come office moment profound change afford relive argument recycle approach return political warfare come accept Washington,128,<UNK>,<UNK>,PeteButtigieg,3
1017,1017,1223415585754746881,2020-02-01 01:19:40+00:00,"From coastal cities to rural and industrial communities like mine, we are one nation. We are all at risk of a changing climate, an evolving economy, an unchecked gun lobby, politicians who put party before country, a president who divides us while putting himself above the law.",coastal city rural industrial community like nation risk change climate evolve economy unchecked lobby politician party country president divide put,70,<UNK>,<UNK>,PeteButtigieg,2
1018,1018,1223415584597123073,2020-02-01 01:19:39+00:00,No region of our country is immune to the threats we face. A gig worker in California is struggling with the same tectonic shifts in our economy as a driver in South Bend or a nurse in South Carolina. An Iowa farmer fears the costs of climate change as much as a student in NY.,region country immune threat face worker California struggle tectonic shift economy driver South Bend nurse South Carolina Iowa farmer fear cost climate change student,265,<UNK>,<UNK>,PeteButtigieg,1
1019,1019,1223408151246069760,2020-02-01 00:50:07+00:00,"I stand with these @UNITEHERE_SoFla members as they strike for the fair wages and benefits they deserve. As president, I will work to make sure all American workers are able to pay their bills and provide health care to their families.",stand @unitehere_sofla member strike fair wage benefit deserve president work sure american worker able bill provide health care family,127,<UNK>,@UNITEHERE_SoFla,PeteButtigieg,1
1020,1020,1223399540788727808,2020-02-01 00:15:54+00:00,"What just happened in the Senate is a disgrace. Senate Republicans won't hold this president accountable, but we will. The last word will come through the American people—at ballot boxes across the country.",happen Senate disgrace Senate Republicans hold president accountable word come american people ballot box country,2378,<UNK>,<UNK>,PeteButtigieg,3
1021,1021,1223397645189812225,2020-02-01 00:08:22+00:00,"This is the most consequential election of our lifetimes, and we’re up against the most important fundraising deadline of our campaign. If you can, please chip in before midnight tonight: http://p4a.us/3-days",consequential election lifetime important fundraising deadline campaign chip midnight tonight,116,<UNK>,<UNK>,PeteButtigieg,4
1022,1022,1223355999433711616,2020-01-31 21:22:53+00:00,"We can’t beat Donald Trump by falling back on the familiar or turning to the old playbook. The only way to win is to chart a bold new course, turn the page, and create a new politics defined by belonging, boldness, and action.",beat Donald Trump fall familiar turn playbook chart bold course turn page create politic define belong boldness action,767,<UNK>,<UNK>,PeteButtigieg,2
1023,1023,1223349324630970370,2020-01-31 20:56:22+00:00,"Whether you’re a Democrat exhausted by the politics of the past or a Republican disgusted by this president's actions, our movement welcomes you. Together, we will turn the page and chart a bold new course for our nation. If you're ready, please chip in: https://p4a.us/3-days",Democrat exhaust politic past Republican disgust president action movement welcome turn page chart bold course nation ready chip,172,<UNK>,<UNK>,PeteButtigieg,3
1024,1024,1223331645626953728,2020-01-31 19:46:07+00:00,"This is unacceptable. It's time to ensure safe drinking water for every American. We must develop science-based standards that limit harmful PFAS in our drinking water, invest in detection technologies, and expand enforcement of environmental protections.",unacceptable time ensure safe drinking water American develop science base standard limit harmful pfas drinking water invest detection technology expand enforcement environmental protection,240,<UNK>,<UNK>,PeteButtigieg,1
1025,1025,1223322981612556288,2020-01-31 19:11:41+00:00,"The first Social Security check was issued 80 years ago today. Now we've got a president targeting the program in order to foot tax breaks for giant corporations and the wealthiest among us. As president, I will protect and expand Social Security for the next 80 years and beyond.",Social Security check issue year today president target program order foot break giant corporation wealthy president protect expand Social Security year,614,<UNK>,<UNK>,PeteButtigieg,1
1026,1026,1223310262977036288,2020-01-31 18:21:09+00:00,"We’ve gotten here one act of hope at a time—thanks to the hundreds of thousands of Americans who’ve invested in our movement. If you're with us, I need your help. Chip in before tonight's critical fundraising deadline and send us into Caucus day strong:",get hope time thank hundred thousand Americans invest movement need help chip tonight critical fundraising deadline send Caucus strong,104,<UNK>,<UNK>,PeteButtigieg,1
1027,1027,1223310261261684739,2020-01-31 18:21:08+00:00,"We didn't begin this campaign with a big bank account or a big email list. But we had hope, and a belief that new ideas, new leadership, and a new kind of politics could change the trajectory of our country. Now we’re on the cusp of making history.",begin campaign bank account email list hope belief idea leadership kind politic change trajectory country cusp make history,308,<UNK>,<UNK>,PeteButtigieg,2
1028,1028,1223292519246630912,2020-01-31 17:10:38+00:00,That’s why we’re coming back. That’s the kind of leadership we need to bring to Washington to finally turn the page.,come kind leadership need bring Washington finally turn page,83,<UNK>,<UNK>,PeteButtigieg,2
1029,1029,1223292517518626817,2020-01-31 17:10:38+00:00,"For decades, diverse, post-industrial communities like South Bend have been devastated by decisions made in Wall Street board rooms and Washington committee rooms. But folks from all walks of life came together and insisted that we can do better with a new approach to politics.",decade diverse post industrial community like South Bend devastate decision Wall Street board room Washington committee room folk walk life come insist well approach politic,214,<UNK>,<UNK>,PeteButtigieg,2
1030,1030,1223260830646644737,2020-01-31 15:04:43+00:00,"When this campaign started, we didn’t know where it would take us—but we knew where we wanted to go. In 3 days, Iowans have the chance to turn the page to a future defined by belonging, boldness, and action. This is our moment.",campaign start know know want day Iowans chance turn page future define belong boldness action moment,860,<UNK>,<UNK>,PeteButtigieg,2
1031,1031,1223100285444214784,2020-01-31 04:26:46+00:00,"One way or another, this presidency will come to an end. I am running to be the president who will help us pick up the pieces of our divided nation, turn the page on the corruption and the political warfare, and chart a bold new path forward.",presidency come run president help pick piece divided nation turn page corruption political warfare chart bold path forward,1284,<UNK>,<UNK>,PeteButtigieg,6
1032,1032,1223099837018595328,2020-01-31 04:24:59+00:00,"The purpose of the presidency is not the glorification of the president, it is the unification and empowerment of the American people.",purpose presidency glorification president unification empowerment american people,1136,<UNK>,<UNK>,PeteButtigieg,3
1033,1033,1223035785617780736,2020-01-31 00:10:28+00:00,"We can’t give in to the temptation to fall back on the familiar or the comfortable. The only way to win is to chart a bold new course, turn the page, and make good on Americans’ hope that we can guide the country to a better future.",temptation fall familiar comfortable chart bold course turn page good Americans hope guide country well future,436,<UNK>,<UNK>,PeteButtigieg,2
1034,1034,1223021318230171648,2020-01-30 23:12:59+00:00,I believe we can do better on the economy. I believe we can do a better job tackling climate change. I believe we can do a better job building a country where everyone belongs. I believe we can do things that have never been done before. I believe we can do better than Trump.,believe well economy believe well tackle climate change believe well build country belong believe thing believe well Trump,1059,<UNK>,<UNK>,PeteButtigieg,2
1035,1035,1222994688413749248,2020-01-30 21:27:10+00:00,"The Remain in Mexico policy endangers lives and betrays America’s legal and moral commitment to protect asylum seekers. On day one of my presidency, it will end. #RestoreAsylumNow #FamiliesBelongTogether",Remain Mexico policy endanger live betray America legal moral commitment protect asylum seeker presidency RestoreAsylumNow FamiliesBelongTogether,228,#RestoreAsylumNow #FamiliesBelongTogether,<UNK>,PeteButtigieg,3
1036,1036,1222992622287040518,2020-01-30 21:18:57+00:00,"To Cristina: I want you and your family to know that there is space for you here. As president, I will ensure families like yours never again doubt their sense of belonging in this country.",Cristina want family know space president ensure family like doubt sense belong country,80,<UNK>,<UNK>,PeteButtigieg,0
1037,1037,1222985552636653568,2020-01-30 20:50:52+00:00,"Tomorrow is an important test for our movement—the last big fundraising deadline before the Iowa Caucuses and the most important of this campaign. If you’re with me, now is the time to chip in: http://p4a.us/4-days",tomorrow important test movement fundraising deadline Iowa Caucuses important campaign time chip,132,<UNK>,<UNK>,PeteButtigieg,4
1038,1038,1222983355060322306,2020-01-30 20:42:08+00:00,"This is a cut to Medicaid—period. It not only breaks America’s promise to those in need, it puts patients, providers, and states in harm’s way. As president, I will end the attacks on health care, strengthen the ACA, and work to ensure all Americans have access to care.",Medicaid period break America promise need put patient provider state harm president attack health care strengthen work ensure Americans access care,534,<UNK>,<UNK>,PeteButtigieg,1
1039,1039,1222960470388289544,2020-01-30 19:11:12+00:00,"I am honored to have the support of @EQCA &amp; @SilverStateEQ. Together, we'll turn the page on the politics of hate and division, protect and advance civil rights, and bring the voices of LGBTQ people and allies to institutions of power across our country—including the White House.",honor support @EQCA @SilverStateEQ turn page politic hate division protect advance civil right bring voice LGBTQ people ally institution power country include White House,285,<UNK>,@eqca @silverstateeq,PeteButtigieg,3
