Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
412,412,1240392127084998659,2020-03-18 21:38:23+00:00,"This afternoon, Senator Marco Rubio and I unveiled legislation we authored that would help prevent Americans from losing their jobs and keep small businesses from going under as a consequence of the coronavirus pandemic.",afternoon Senator Marco Rubio unveil legislation author help prevent Americans lose job small business go consequence coronavirus pandemic,229,<UNK>,<UNK>,SenatorCollins,1
413,413,1240266397843939328,2020-03-18 13:18:46+00:00,I spoke with the @PressHerald about my plan to help keep workers employed and protect small businesses that have been affected by the coronavirus pandemic.,speak @PressHerald plan help worker employ protect small business affect coronavirus pandemic,25,<UNK>,@PressHerald,SenatorCollins,1
414,414,1240049486640095233,2020-03-17 22:56:51+00:00,My plan to preserve jobs and protect small businesses during the coronavirus pandemic: https://www.collins.senate.gov/newsroom/senator-collins-unveils-plan-preserve-jobs-and-protect-small-businesses-during-coronavirus,plan preserve job protect small business coronavirus pandemic,15,<UNK>,<UNK>,SenatorCollins,1
415,415,1240020625785270273,2020-03-17 21:02:10+00:00,"Seniors and homeless individuals are particularly at risk of the coronavirus and related complications. At a Housing Appropriations Subcommittee hearing I chaired, I urged @SecretaryCarson to prioritize the work HUD is doing to protect these vulnerable populations.",senior homeless individual particularly risk coronavirus related complication Housing Appropriations Subcommittee hearing chair urge @SecretaryCarson prioritize work protect vulnerable population,25,<UNK>,@SecretaryCarson,SenatorCollins,1
416,416,1239958947290906625,2020-03-17 16:57:05+00:00,"As colleges in Maine & across our country suspend in-person classes & shift to online operations due to COVID-19, the Senate passed a bill I cosponsored to allow student veterans to receive their full GI Bill benefits as they continue their studies online https://www.collins.senate.gov/newsroom/senate-passes-legislative-fix-cosponsored-senator-collins-protect-gi-bill-benefits",college Maine country suspend person class shift online operation COVID-19 Senate pass bill cosponsor allow student veteran receive Bill benefit continue study online,14,<UNK>,<UNK>,SenatorCollins,1
417,417,1239910249135570944,2020-03-17 13:43:34+00:00,Small hospitality businesses and their workers are particularly harmed as limits on gatherings and curfews are imposed and travel curtailed. I am continuing to work with my colleagues and the administration on this plan.,small hospitality business worker particularly harm limit gathering curfew impose travel curtail continue work colleague administration plan,6,<UNK>,<UNK>,SenatorCollins,1
418,418,1239910248145661953,2020-03-17 13:43:34+00:00,I put forth a plan to provide cash flow assistance quickly to employers who agree not to lay off their workers despite losses caused by the virus. This would allow employers to stay in business without laying off their workers.,forth plan provide cash flow assistance quickly employer agree worker despite loss cause virus allow employer stay business lay worker,13,<UNK>,<UNK>,SenatorCollins,1
419,419,1239910247160000512,2020-03-17 13:43:33+00:00,Last night I met with Treasury Secretary Mnuchin and a group of my colleagues to discuss the next steps in responding to the coronavirus to help prevent Americans from losing their jobs and small businesses going under through no fault of their own.,night Treasury Secretary Mnuchin group colleague discuss step respond coronavirus help prevent Americans lose job small business go fault,41,<UNK>,<UNK>,SenatorCollins,1
420,420,1239672135204909059,2020-03-16 21:57:23+00:00,"As Americans follow CDC guidance & limit social gatherings, we must ensure we continue to meet the nutritional needs of seniors who depend on meal programs. Today, I urged @SecAzar to use his emergency authorities to allow Area Agencies on Aging to prioritize home-delivered meals",Americans follow guidance limit social gathering ensure continue meet nutritional need senior depend meal program today urge @SecAzar emergency authority allow Area Agencies age prioritize home deliver meal,30,<UNK>,@SecAzar,SenatorCollins,6
421,421,1239655270659379200,2020-03-16 20:50:22+00:00,This will help these small businesses mitigate the economic damage caused by the pandemic and help keep Mainers employed.,help small business mitigate economic damage cause pandemic help mainer employ,4,<UNK>,<UNK>,SenatorCollins,1
422,422,1239655269673598978,2020-03-16 20:50:22+00:00,"Some relief is on the way for Maine’s small businesses affected by the coronavirus. Following a letter I sent with the Maine Delegation, the @SBAgov approved @GovJanetMills' application for a program that provides hardship loans of up to $2 million. https://www.collins.senate.gov/newsroom/sba-approves-maine-governor-mills%E2%80%99-request-relief-small-businesses-harmed-coronavirus",relief Maine small business affect coronavirus follow letter send Maine Delegation @sbagov approve @GovJanetMills application program provide hardship loan million,14,<UNK>,@SBAgov @GovJanetMills,SenatorCollins,1
423,423,1239602073857122307,2020-03-16 17:18:59+00:00,"As work continues at all levels of government to respond to COVID-19, Mainers should take precautions to help slow its spread. The Maine CDC is a great resource with up-to-date info, best practices on ways to stay healthy, & guidance for those who have been exposed to the virus.",work continue level government respond covid-19 mainer precaution help slow spread Maine great resource date info good practice way stay healthy guidance expose virus,111,<UNK>,<UNK>,SenatorCollins,6
424,424,1239161921489829888,2020-03-15 12:09:59+00:00,"Happy 200th birthday, Maine! It is a pleasure to join all of you in celebrating our bicentennial today.",happy 200th birthday Maine pleasure join celebrate bicentennial today,175,<UNK>,<UNK>,SenatorCollins,5
425,425,1238571716537978880,2020-03-13 21:04:43+00:00,"Following a productive meeting with Maine health care leaders, I spoke about the government’s ongoing response to this coronavirus pandemic and ways we can improve our efforts to protect people in Maine and across the country.",follow productive meeting Maine health care leader speak government ongoing response coronavirus pandemic way improve effort protect people Maine country,17,<UNK>,<UNK>,SenatorCollins,6
426,426,1238517800626511878,2020-03-13 17:30:28+00:00,"All of us have the same goal, and that is to keep the people of Maine as safe and as healthy as possible. This is a time to prepare and to protect, but not to panic. https://www.collins.senate.gov/newsroom/senator-collins-convenes-meeting-heads-maine-health-organizations-discusses-coronavirus",goal people Maine safe healthy possible time prepare protect panic,7,<UNK>,<UNK>,SenatorCollins,6
427,427,1238517798613237761,2020-03-13 17:30:28+00:00,"This morning, I convened a meeting with a group of Maine health care leaders who are on the frontlines in fighting COVID-19. I appreciated the opportunity to provide an update on Congress’ latest actions and, more important, hear what challenges they are facing in Maine.",morning convene meeting group Maine health care leader frontline fighting covid-19 appreciate opportunity provide update Congress late action important hear challenge face Maine,45,<UNK>,<UNK>,SenatorCollins,6
428,428,1238135222371311618,2020-03-12 16:10:15+00:00,"Due to the need to work on additional efforts to confront the COVID-19 pandemic, the Senate should cancel its recess and remain in session next week.",need work additional effort confront covid-19 pandemic Senate cancel recess remain session week,1072,<UNK>,<UNK>,SenatorCollins,6
429,429,1237864203500670978,2020-03-11 22:13:19+00:00,"Over the past decade Congress has too often abdicated its constitutional role to decide whether to commit our troops to conflicts. Today, with the House’s passage of Sen. @TimKaine’s war powers resolution I cosponsored, Congress took a major step toward reasserting its authority.",past decade Congress abdicate constitutional role decide commit troop conflict today House passage Sen. @TimKaine power resolution cosponsor Congress take major step reassert authority,22,<UNK>,@timkaine,SenatorCollins,3
430,430,1237825935291961352,2020-03-11 19:41:15+00:00,BREAKING: The Maine CDC will officially receive $4.57 million in federal funds to help mitigate the spread of COVID-19 and help protect our families in Maine from this public health threat. https://www.collins.senate.gov/newsroom/senators-collins-king-announce-46-million-support-maine%E2%80%99s-response-coronavirus,breaking Maine officially receive 4.57 million federal fund help mitigate spread COVID-19 help protect family Maine public health threat,20,<UNK>,<UNK>,SenatorCollins,1
